"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Mexico","2001","293229","Lactones (excl. coumarin, methylcoumarins & ethylcoumarins)","Import","136740710","1581562","Weight in kilograms","1581562"
"Mexico","2001","293229","Lactones (excl. coumarin, methylcoumarins & ethylcoumarins)","Export","5699197","349763","Weight in kilograms","349763"
"Mexico","2001","293292","Heterocyclic compounds; with oxygen hetero-atom(s) only, (other than lactones or compounds containing an unfused furan ring (whether or not hydrogenated) in the structure), 1-(1,3-Benzodioxol-5-yl)propan-2-one","Export","3000","50","Weight in kilograms","50"
"Mexico","2001","293293","Heterocyclic compounds; with oxygen hetero-atom(s) only, (other than lactones or compounds containing an unfused furan ring (whether or not hydrogenated) in the structure), piperonal","Import","2016524","105676","Weight in kilograms","105676"
"Mexico","2001","293299","Heterocyclic compounds; with oxygen hetero-atom(s) only, no lactones or unfused furan rings in the structure, other than isosafrole, 1-(1,3-benzodiaxol-5-yl) propan-2-one, piperonal, safrole, tetrahydrocannabinols (all isomers), carbofuran (ISO)","Import","16895375","1068132","Weight in kilograms","1068132"
"Mexico","2001","293299","Heterocyclic compounds; with oxygen hetero-atom(s) only, no lactones or unfused furan rings in the structure, other than isosafrole, 1-(1,3-benzodiaxol-5-yl) propan-2-one, piperonal, safrole, tetrahydrocannabinols (all isomers), carbofuran (ISO)","Export","33498","1875","Weight in kilograms","1875"
"Mexico","2001","293311","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, phenazone (antipyrin) and its derivatives","Import","7412238","419979","Weight in kilograms","419979"
"Mexico","2001","293311","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, phenazone (antipyrin) and its derivatives","Export","1214","50","Weight in kilograms","50"
"Mexico","2001","293319","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, other than henazone (antipyrin) and its derivatives","Import","1771468","58055","Weight in kilograms","58055"
"Mexico","2001","293319","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, other than henazone (antipyrin) and its derivatives","Export","5526043","96740","Weight in kilograms","96740"
"Mexico","2001","293321","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, hydantoin and its derivatives","Import","1425094","280360","Weight in kilograms","280360"
"Mexico","2001","293321","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, hydantoin and its derivatives","Export","273677","140620","Weight in kilograms","140620"
"Mexico","2001","293329","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, other than hydantoin and its derivatives","Import","51624331","463110","Weight in kilograms","463110"
"Mexico","2001","293329","Heterocyclic compounds; with nitrogen hetero-atom(s) only, containing an unfused imidazole ring (whether or not hydrogenated) in the structure, other than hydantoin and its derivatives","Export","2495652","234365","Weight in kilograms","234365"
"Mexico","2001","293331","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, pyridine and its salts","Import","13056587","388684","Weight in kilograms","388684"
"Mexico","2001","293331","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, pyridine and its salts","Export","65198","14041","Weight in kilograms","14041"
"Mexico","2001","293332","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, piperidine and its salts","Import","36244","2482","Weight in kilograms","2482"
"Mexico","2001","293339","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3","Import","108980992","2609310","Weight in kilograms","2609310"
"Mexico","2001","293339","Heterocyclic compounds; containing an unfused pyridine ring (whether or not hydrogenated) in the structure, n.e.c. in 2933.3","Export","11349364","1231035","Weight in kilograms","1231035"
"Mexico","2001","293340","Heterocyc cmpounds, quinoline ring not further fused","Import","2974078","188649","Weight in kilograms","188649"
"Mexico","2001","293340","Heterocyc cmpounds, quinoline ring not further fused","Export","5565142","318172","Weight in kilograms","318172"
"Mexico","2001","293351","Barbituric acid, derivatives, salts thereof","Import","187293","2975","Weight in kilograms","2975"
"Mexico","2001","293359","Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5","Import","108236826","913789","Weight in kilograms","913789"
"Mexico","2001","293359","Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5","Export","2023962","31017","Weight in kilograms","31017"
"Mexico","2001","293361","Heterocyclic compounds; containing an unfused triazine ring (whether or not hydrogenated) in the structure, melamine","Import","2529606","1924682","Weight in kilograms","1924682"
"Mexico","2001","293369","Heterocyclic compounds; containing an unfused triazine ring (whether or not hydrogenated) in the structure, others excluding melamine","Import","11890695","6295544","Weight in kilograms","6295544"
"Mexico","2001","293369","Heterocyclic compounds; containing an unfused triazine ring (whether or not hydrogenated) in the structure, others excluding melamine","Export","6151724","3035192","Weight in kilograms","3035192"
"Mexico","2001","293371","Heterocyclic compounds; lactams; 6-hexanelactam (epsilon-caprolactam)","Import","55936","37783","Weight in kilograms","37783"
"Mexico","2001","293371","Heterocyclic compounds; lactams; 6-hexanelactam (epsilon-caprolactam)","Export","15362120","17300000","Weight in kilograms","17300000"
"Mexico","2001","293379","Heterocyclic compounds; lactams; other than 6-hexanelactam (epsilon caprolactam) and clobazam (INN) and methyprylon (INN)","Import","6100546","964519","Weight in kilograms","964519"
"Mexico","2001","293390","Heterocyclic compounds with N-hetero-atom(s) only, nes","Import","82842464","1256437","Weight in kilograms","1256437"
"Mexico","2001","293390","Heterocyclic compounds with N-hetero-atom(s) only, nes","Export","15811332","825563","Weight in kilograms","825563"
"Mexico","2001","293410","Heterocyclic compounds; containing an unfused thiazole ring (whether or not hydrogenated) in the structure","Import","31471550","94624","Weight in kilograms","94624"
"Mexico","2001","293410","Heterocyclic compounds; containing an unfused thiazole ring (whether or not hydrogenated) in the structure","Export","30583","52","Weight in kilograms","52"
"Mexico","2001","293420","Heterocyclic compounds; containing in the structure, a benzothiazole ring-system (whether or not hydrogenated), not further fused","Import","8202595","2365041","Weight in kilograms","2365041"
"Mexico","2001","293420","Heterocyclic compounds; containing in the structure, a benzothiazole ring-system (whether or not hydrogenated), not further fused","Export","83663","10747","Weight in kilograms","10747"
"Mexico","2001","293430","Heterocyclic compounds; containing in the structure, a phenothiazine ring-system (whether or not hydrogenated), not further fused","Import","1803711","28525","Weight in kilograms","28525"
"Mexico","2001","293490","Heterocyclic compounds, nes","Import","80963761","1164784","Weight in kilograms","1164784"
"Mexico","2001","293490","Heterocyclic compounds, nes","Export","25153125","272125","Weight in kilograms","272125"
"Mexico","2001","293500","Sulphonamides","Import","27683109","685831","Weight in kilograms","685831"
"Mexico","2001","293500","Sulphonamides","Export","2333054","37229","Weight in kilograms","37229"
"Mexico","2001","293610","Provitamins, unmixed","Import","26117","15","Weight in kilograms","15"
"Mexico","2001","293610","Provitamins, unmixed","Export","7200","20000","Weight in kilograms","20000"
"Mexico","2001","293621","Vitamins; vitamins A and their derivatives, unmixed","Import","10148157","393844","Weight in kilograms","393844"
"Mexico","2001","293621","Vitamins; vitamins A and their derivatives, unmixed","Export","67804","1226","Weight in kilograms","1226"
"Mexico","2001","293622","Vitamins; vitamin B1 and its derivatives, unmixed","Import","2553159","143962","Weight in kilograms","143962"
"Mexico","2001","293622","Vitamins; vitamin B1 and its derivatives, unmixed","Export","2850","150","Weight in kilograms","150"
"Mexico","2001","293623","Vitamins; vitamin B2 and its derivatives, unmixed","Import","2868272","153472","Weight in kilograms","153472"
"Mexico","2001","293623","Vitamins; vitamin B2 and its derivatives, unmixed","Export","25411","1215","Weight in kilograms","1215"
"Mexico","2001","293624","Vitamins; D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed","Import","4407462","346101","Weight in kilograms","346101"
"Mexico","2001","293624","Vitamins; D- or DL-pantothenic acid (vitamin B5) and its derivatives, unmixed","Export","164351","11395","Weight in kilograms","11395"
"Mexico","2001","293625","Vitamins; vitamin B6 and its derivatives, unmixed","Import","2109271","106134","Weight in kilograms","106134"
"Mexico","2001","293625","Vitamins; vitamin B6 and its derivatives, unmixed","Export","17574","3150","Weight in kilograms","3150"
"Mexico","2001","293626","Vitamins; vitamin B12 and its derivatives, unmixed","Import","5551461","3056","Weight in kilograms","3056"
"Mexico","2001","293626","Vitamins; vitamin B12 and its derivatives, unmixed","Export","19135","747","Weight in kilograms","747"
"Mexico","2001","293627","Vitamins; vitamin C and its derivatives, unmixed","Import","9387212","1781505","Weight in kilograms","1781505"
"Mexico","2001","293627","Vitamins; vitamin C and its derivatives, unmixed","Export","222682","24101","Weight in kilograms","24101"
"Mexico","2001","293628","Vitamins; vitamin E and its derivatives, unmixed","Import","12080023","1556479","Weight in kilograms","1556479"
"Mexico","2001","293628","Vitamins; vitamin E and its derivatives, unmixed","Export","364552","23029","Weight in kilograms","23029"
"Mexico","2001","293629","Vitamins; n.e.c. in item no. 2936.2, and their derivatives, unmixed","Import","12040565","1214522","Weight in kilograms","1214522"
"Mexico","2001","293629","Vitamins; n.e.c. in item no. 2936.2, and their derivatives, unmixed","Export","1507483","128433","Weight in kilograms","128433"
"Mexico","2001","293690","Vitamins; n.e.c. in heading no. 2936, including natural concentrates","Import","8985389","373761","Weight in kilograms","373761"
"Mexico","2001","293690","Vitamins; n.e.c. in heading no. 2936, including natural concentrates","Export","1569179","116608","Weight in kilograms","116608"
"Mexico","2001","293710","Pituitary anterior hormones and derivatives, in bulk","Import","6667378","1739","Weight in kilograms","1739"
"Mexico","2001","293721","Steroidal hormones, their derivatives and structural analogues; cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)","Import","1216797","1987","Weight in kilograms","1987"
"Mexico","2001","293722","Steroidal hormones, their derivatives and structural analogues; halogenated derivatives of corticosteroidal hormones","Export","1513793","918","Weight in kilograms","918"
"Mexico","2001","293722","Steroidal hormones, their derivatives and structural analogues; halogenated derivatives of corticosteroidal hormones","Import","13784903","1382","Weight in kilograms","1382"
"Mexico","2001","293729","Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens","Import","13047586","43662","Weight in kilograms","43662"
"Mexico","2001","293729","Steroidal hormones, their derivatives and structural analogues; other than cortisone, hydrocortisone, prednisone (dehydrocortisone), prednisolone (dehydrohydrocortisone), halogenated derivatives of corticosteroidal hormones, oestrogen and progestogens","Export","8733346","23135","Weight in kilograms","23135"
"Mexico","2001","293791","Insulin, salts, in bulk","Import","11090113","715","Weight in kilograms","715"
"Mexico","2001","293792","Oestrogens and progestogens, in bulk","Import","21296368","42196","Weight in kilograms","42196"
"Mexico","2001","293792","Oestrogens and progestogens, in bulk","Export","25567813","36196","Weight in kilograms","36196"
"Mexico","2001","293799","Hormones nes, derivatives, in bulk, steroids nes","Import","14851689","22985","Weight in kilograms","22985"
"Mexico","2001","293799","Hormones nes, derivatives, in bulk, steroids nes","Export","70908899","120150","Weight in kilograms","120150"
"Mexico","2001","293810","Glycosides; rutoside (rutin) and its derivatives","Export","2327","108","Weight in kilograms","108"
"Mexico","2001","293810","Glycosides; rutoside (rutin) and its derivatives","Import","280588","5128","Weight in kilograms","5128"
"Mexico","2001","293890","Glycosides; natural or reproduced by synthesis, other than rutoside (rutin) and its derivatives","Import","11509187","46451","Weight in kilograms","46451"
"Mexico","2001","293890","Glycosides; natural or reproduced by synthesis, other than rutoside (rutin) and its derivatives","Export","4390393","3298","Weight in kilograms","3298"
"Mexico","2001","293910","Opium alkaloids, their derivs, in bulk, salts thereof","Import","1848469","2890","Weight in kilograms","2890"
"Mexico","2001","293921","Quinine & its salts","Import","57835","577","Weight in kilograms","577"
"Mexico","2001","293930","Alkaloids; caffeine and its salts","Import","5180817","1072934","Weight in kilograms","1072934"
"Mexico","2001","293930","Alkaloids; caffeine and its salts","Export","3025750","247000","Weight in kilograms","247000"
"Mexico","2001","293941","Alkaloids; of ephedrine and their derivatives; salts thereof","Import","16803","151","Weight in kilograms","151"
"Mexico","2001","293942","Alkaloids; of ephedrine and their derivatives; pseudoephedrine (INN) and its salts","Import","7194028","97178","Weight in kilograms","97178"
"Mexico","2001","293942","Alkaloids; of ephedrine and their derivatives; pseudoephedrine (INN) and its salts","Export","92247","1500","Weight in kilograms","1500"
"Mexico","2001","293949","Alkaloids; of ephedrine and their derivatives; other than ephedrine, pseudoephedrine (INN), norephedrine, cathine (INN), levometamfetamine, metamfetamine (INN), metamefetamine racemate and their salts","Import","1875","2","Weight in kilograms","2"
"Mexico","2001","293949","Alkaloids; of ephedrine and their derivatives; other than ephedrine, pseudoephedrine (INN), norephedrine, cathine (INN), levometamfetamine, metamfetamine (INN), metamefetamine racemate and their salts","Export","216610","12879","Weight in kilograms","12879"
"Mexico","2001","293950","Theophylline and aminophylline, derivs, in bulk, salts","Import","5620344","947426","Weight in kilograms","947426"
"Mexico","2001","293950","Theophylline and aminophylline, derivs, in bulk, salts","Export","1980","50","Weight in kilograms","50"
"Mexico","2001","293961","Alkaloids; of rye ergot and their derivatives, ergometrine (INN) and its salts","Import","236856","13","Weight in kilograms","13"
"Mexico","2001","293962","Alkaloids; of rye ergot and their derivatives, ergotamine (INN) and its salts","Import","338976","50","Weight in kilograms","50"
"Mexico","2001","293969","Alkaloids; of rye ergot and their derivatives, salts thereof, n.e.c. in item no. 2939.6","Import","4337817","253","Weight in kilograms","253"
"Mexico","2001","293970","Nicotine, salts, in bulk","Import","74571","18","Weight in kilograms","18"
"Mexico","2001","293990","Vegetable alkaloids nes, salts, ethers, esters in bulk","Import","16606212","27640","Weight in kilograms","27640"
"Mexico","2001","293990","Vegetable alkaloids nes, salts, ethers, esters in bulk","Export","2313328","1439","Weight in kilograms","1439"
"Mexico","2001","294000","Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39","Import","3227239","1226331","Weight in kilograms","1226331"
"Mexico","2001","294000","Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39","Export","77073","4185","Weight in kilograms","4185"
"Mexico","2001","294110","Antibiotics; penicillins and their derivatives with a penicillanic acid structure; salts thereof","Import","9402930","163749","Weight in kilograms","163749"
"Mexico","2001","294110","Antibiotics; penicillins and their derivatives with a penicillanic acid structure; salts thereof","Export","62175891","2352891","Weight in kilograms","2352891"
"Mexico","2001","294120","Antibiotics; streptomycins and their derivatives; salts thereof","Import","2967719","86847","Weight in kilograms","86847"
"Mexico","2001","294120","Antibiotics; streptomycins and their derivatives; salts thereof","Export","9915","40","Weight in kilograms","40"
"Mexico","2001","294130","Antibiotics; tetracyclines and their derivatives; salts thereof","Import","9775757","1048104","Weight in kilograms","1048104"
"Mexico","2001","294130","Antibiotics; tetracyclines and their derivatives; salts thereof","Export","479627","11866","Weight in kilograms","11866"
"Mexico","2001","294140","Antibiotics; chloramphenicol and its derivatives; salts thereof","Import","5905325","65488","Weight in kilograms","65488"
"Mexico","2001","294140","Antibiotics; chloramphenicol and its derivatives; salts thereof","Export","1560","26","Weight in kilograms","26"
"Mexico","2001","294150","Antibiotics; erythromycin and its derivatives; salts thereof","Import","31348516","157218","Weight in kilograms","157218"
"Mexico","2001","294150","Antibiotics; erythromycin and its derivatives; salts thereof","Export","3769647","7607","Weight in kilograms","7607"
"Mexico","2001","294190","Antibiotics; n.e.c. in heading no. 2941","Import","93988749","451120","Weight in kilograms","451120"
"Mexico","2001","294190","Antibiotics; n.e.c. in heading no. 2941","Export","12067481","279272","Weight in kilograms","279272"
"Mexico","2001","294200","Organic compounds; n.e.c. in chapter 29","Import","5752790","1749488","Weight in kilograms","1749488"
"Mexico","2001","294200","Organic compounds; n.e.c. in chapter 29","Export","62168","21917","Weight in kilograms","21917"
"Mexico","2000","290110","Acyclic hydrocarbons; saturated","Import","41223595","57090653","Weight in kilograms","57090653"
"Mexico","2000","290110","Acyclic hydrocarbons; saturated","Export","2492487","6729921","Weight in kilograms","6729921"
"Mexico","2000","290121","Acyclic hydrocarbons; unsaturated, ethylene","Import","2539063","2727395","Weight in kilograms","2727395"
"Mexico","2000","290121","Acyclic hydrocarbons; unsaturated, ethylene","Export","94024432","154004562","Weight in kilograms","154004562"
"Mexico","2000","290122","Acyclic hydrocarbons; unsaturated, propene (propylene)","Import","52802634","98154383","Weight in kilograms","98154383"
"Mexico","2000","290123","Acyclic hydrocarbons; unsaturated, butene (butylene) and isomers thereof","Import","227561","178706","Weight in kilograms","178706"
"Mexico","2000","290124","Acyclic hydrocarbons; unsaturated, buta-1,3-diene and isoprene","Import","77854839","157994043","Weight in kilograms","157994043"
"Mexico","2000","290129","Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901","Import","4495019","2007271","Weight in kilograms","2007271"
"Mexico","2000","290129","Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901","Export","38801","34213","Weight in kilograms","34213"
"Mexico","2000","290211","Cyclic hydrocarbons; cyclohexane","Import","37736249","79895719","Weight in kilograms","79895719"
"Mexico","2000","290219","Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane","Import","4392437","6113193","Weight in kilograms","6113193"
"Mexico","2000","290219","Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane","Export","32042","8298","Weight in kilograms","8298"
"Mexico","2000","290220","Cyclic hydrocarbons; benzene","Import","11365239","28751225","Weight in kilograms","28751225"
"Mexico","2000","290220","Cyclic hydrocarbons; benzene","Export","8307","11880","Weight in kilograms","11880"
"Mexico","2000","290230","Cyclic hydrocarbons; toluene","Import","10478694","25741721","Weight in kilograms","25741721"
"Mexico","2000","290230","Cyclic hydrocarbons; toluene","Export","297470","655181","Weight in kilograms","655181"
"Mexico","2000","290241","Cyclic hydrocarbons; o-xylene","Import","25096483","58087784","Weight in kilograms","58087784"
"Mexico","2000","290241","Cyclic hydrocarbons; o-xylene","Export","2498","354","Weight in kilograms","354"
"Mexico","2000","290242","Cyclic hydrocarbons; m-xylene","Import","116114","210486","Weight in kilograms","210486"
"Mexico","2000","290243","Cyclic hydrocarbons; p-xylene","Import","384523191","825008585","Weight in kilograms","825008585"
"Mexico","2000","290244","Cyclic hydrocarbons; mixed xylene isomers","Import","621015","1486416","Weight in kilograms","1486416"
"Mexico","2000","290244","Cyclic hydrocarbons; mixed xylene isomers","Export","6790","8650","Weight in kilograms","8650"
"Mexico","2000","290250","Cyclic hydrocarbons; styrene","Import","256873633","368433018","Weight in kilograms","368433018"
"Mexico","2000","290250","Cyclic hydrocarbons; styrene","Export","7060992","8132445","Weight in kilograms","8132445"
"Mexico","2000","290260","Cyclic hydrocarbons; ethylbenzene","Import","1431395","311930","Weight in kilograms","311930"
"Mexico","2000","290270","Cyclic hydrocarbons; cumene","Import","36285271","74154791","Weight in kilograms","74154791"
"Mexico","2000","290290","Cyclic hydrocarbons; n.e.c. in heading no. 2902","Import","2785764","1535047","Weight in kilograms","1535047"
"Mexico","2000","290290","Cyclic hydrocarbons; n.e.c. in heading no. 2902","Export","944164","2599062","Weight in kilograms","2599062"
"Mexico","2000","290311","Saturated chlorinated derivatives of acyclic hydrocarbons; chloromethane (methyl chloride) and chloroethane (ethyl chloride)","Import","1982754","2155311","Weight in kilograms","2155311"
"Mexico","2000","290312","Saturated chlorinated derivatives of acyclic hydrocarbons; dichloromethane (methylene chloride)","Import","5247340","11699974","Weight in kilograms","11699974"
"Mexico","2000","290312","Saturated chlorinated derivatives of acyclic hydrocarbons; dichloromethane (methylene chloride)","Export","19828","13868","Weight in kilograms","13868"
"Mexico","2000","290313","Saturated chlorinated derivatives of acyclic hydrocarbons; chloroform (trichloromethane)","Import","3630270","6416089","Weight in kilograms","6416089"
"Mexico","2000","290313","Saturated chlorinated derivatives of acyclic hydrocarbons; chloroform (trichloromethane)","Export","79472","29069","Weight in kilograms","29069"
"Mexico","2000","290314","Saturated chlorinated derivatives of acyclic hydrocarbons; carbon tetrachloride","Import","2277843","9291933","Weight in kilograms","9291933"
"Mexico","2000","290315","Saturated chlorinated derivatives of acyclic hydrocarbons; ethylene dichloride (ISO) (1,2-dichloroethane)","Import","141723","186611","Weight in kilograms","186611"
"Mexico","2000","290319","Saturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.1","Import","292235","193112","Weight in kilograms","193112"
"Mexico","2000","290319","Saturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.1","Export","154314","146095","Weight in kilograms","146095"
"Mexico","2000","290321","Unsaturated chlorinated derivatives of acyclic hydrocarbons; vinyl chloride (chloroethylene)","Import","169326235","317444415","Weight in kilograms","317444415"
"Mexico","2000","290321","Unsaturated chlorinated derivatives of acyclic hydrocarbons; vinyl chloride (chloroethylene)","Export","7116335","11535493","Weight in kilograms","11535493"
"Mexico","2000","290322","Unsaturated chlorinated derivatives of acyclic hydrocarbons; trichloroethylene","Import","1188115","2195115","Weight in kilograms","2195115"
"Mexico","2000","290322","Unsaturated chlorinated derivatives of acyclic hydrocarbons; trichloroethylene","Export","8342","10185","Weight in kilograms","10185"
"Mexico","2000","290323","Unsaturated chlorinated derivatives of acyclic hydrocarbons; tetrachloroethylene (perchloroethylene)","Import","4372197","12391775","Weight in kilograms","12391775"
"Mexico","2000","290323","Unsaturated chlorinated derivatives of acyclic hydrocarbons; tetrachloroethylene (perchloroethylene)","Export","3969","6300","Weight in kilograms","6300"
"Mexico","2000","290329","Unsaturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.2","Import","375740","230359","Weight in kilograms","230359"
"Mexico","2000","290329","Unsaturated chlorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.2","Export","6880","2300","Weight in kilograms","2300"
"Mexico","2000","290330","Fluorinated/brominated/iodinated derivs. of acyclic hydrocarbons","Import","17912825","5759267","Weight in kilograms","5759267"
"Mexico","2000","290330","Fluorinated/brominated/iodinated derivs. of acyclic hydrocarbons","Export","728559","202038","Weight in kilograms","202038"
"Mexico","2000","290341","Saturated fluorinated derivatives of acyclic hydrocarbons; trifluoromethane (HFC-23)","Import","248877","156600","Weight in kilograms","156600"
"Mexico","2000","290341","Saturated fluorinated derivatives of acyclic hydrocarbons; trifluoromethane (HFC-23)","Export","973673","703607","Weight in kilograms","703607"
"Mexico","2000","290342","Saturated fluorinated derivatives of acyclic hydrocarbons; difluoromethane (HFC-32)","Import","537677","278018","Weight in kilograms","278018"
"Mexico","2000","290342","Saturated fluorinated derivatives of acyclic hydrocarbons; difluoromethane (HFC-32)","Export","7201815","3836449","Weight in kilograms","3836449"
"Mexico","2000","290343","Saturated fluorinated derivatives of acyclic hydrocarbons; fluoromethane (HFC-41), 1,2-difluoroethane (HFC-152) and 1,1-difluoroethane (HFC-152a)","Export","33126","9331","Weight in kilograms","9331"
"Mexico","2000","290344","Saturated fluorinated derivatives of acyclic hydrocarbons; pentafluoroethane (HFC-125), 1,1,1-trifluoroethane (HFC-143a) and 1,1,2-trifluoroethane (HFC-143)","Import","60366","","No Quantity",""
"Mexico","2000","290345","Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,2-tetrafluoroethane (HFC-134a) and 1,1,2,2-tetrafluoroethane (HFC-134)","Import","513097","233702","Weight in kilograms","233702"
"Mexico","2000","290345","Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,2-tetrafluoroethane (HFC-134a) and 1,1,2,2-tetrafluoroethane (HFC-134)","Export","3887975","1510654","Weight in kilograms","1510654"
"Mexico","2000","290346","Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,2,3,3,3-heptafluoropropane (HFC-227ea), 1,1,1,2,2,3-hexafluoropropane (HFC-236cb), 1,1,1,2,3,3-hexafluoropropane (HFC-236ea) and 1,1,1,3,3,3-hexafluoropropane (HFC-236fa)","Import","364390","","No Quantity",""
"Mexico","2000","290346","Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,2,3,3,3-heptafluoropropane (HFC-227ea), 1,1,1,2,2,3-hexafluoropropane (HFC-236cb), 1,1,1,2,3,3-hexafluoropropane (HFC-236ea) and 1,1,1,3,3,3-hexafluoropropane (HFC-236fa)","Export","643417","119565","Weight in kilograms","119565"
"Mexico","2000","290347","Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,3,3-pentafluoropropane (HFC-245fa) and 1,1,2,2,3-pentafluoropropane (HFC-245ca)","Import","1749","","No Quantity",""
"Mexico","2000","290347","Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,3,3-pentafluoropropane (HFC-245fa) and 1,1,2,2,3-pentafluoropropane (HFC-245ca)","Export","144841","54838","Weight in kilograms","54838"
"Mexico","2000","290349","Saturated fluorinated derivatives of acyclic hydrocarbons; n.e.c. in item no 2903.4","Import","12737127","5591854","Weight in kilograms","5591854"
"Mexico","2000","290349","Saturated fluorinated derivatives of acyclic hydrocarbons; n.e.c. in item no 2903.4","Export","2996138","916118","Weight in kilograms","916118"
"Mexico","2000","290351","Unsaturated fluorinated derivatives of acyclic hydrocarbons; 2,3,3,3-tetrafluoropropene (HFO-1234yf), 1,3,3,3-tetrafluoropropene (HFO-1234ze) and (Z)-1,1,1,4,4,4-hexafluoro-2-butene (HFO-1336mzz)","Import","325459","34030","Weight in kilograms","34030"
"Mexico","2000","290351","Unsaturated fluorinated derivatives of acyclic hydrocarbons; 2,3,3,3-tetrafluoropropene (HFO-1234yf), 1,3,3,3-tetrafluoropropene (HFO-1234ze) and (Z)-1,1,1,4,4,4-hexafluoro-2-butene (HFO-1336mzz)","Export","4300","100","Weight in kilograms","100"
"Mexico","2000","290359","Unsaturated fluorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.5","Import","1358554","274906","Weight in kilograms","274906"
"Mexico","2000","290359","Unsaturated fluorinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.5","Export","19950","107","Weight in kilograms","107"
"Mexico","2000","290361","Brominated or iodinated derivatives of acyclic hydrocarbons; methyl bromide (bromomethane)","Import","3535134","4240382","Weight in kilograms","4240382"
"Mexico","2000","290361","Brominated or iodinated derivatives of acyclic hydrocarbons; methyl bromide (bromomethane)","Export","623365","790940","Weight in kilograms","790940"
"Mexico","2000","290362","Brominated or iodinated derivatives of acyclic hydrocarbons; ethylene dibromide (ISO) (1,2-dibromoethane)","Export","186480","45838","Weight in kilograms","45838"
"Mexico","2000","290369","Brominated or iodinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.6","Import","2699721","1023502","Weight in kilograms","1023502"
"Mexico","2000","290369","Brominated or iodinated derivatives of acyclic hydrocarbons; n.e.c. in item no. 2903.6","Export","149928","214686","Weight in kilograms","214686"
"Mexico","2000","290410","Derivatives of hydrocarbons; containing only sulpho groups, their salts and ethyl esters, whether or not halogenated","Import","6089428","2767848","Weight in kilograms","2767848"
"Mexico","2000","290410","Derivatives of hydrocarbons; containing only sulpho groups, their salts and ethyl esters, whether or not halogenated","Export","11223931","13555851","Weight in kilograms","13555851"
